retail client,article code,promotion type,week,year
Jan Linders,907324,week,37,2020
Smeding,865641,week,37,2020
DRG,804912'/913408,week,37,2020
DRG,865641,week,37,2020
DRG,884230,week,37,2020
Boon,814310,weekend,37,2020
Poiesz,,week,37,2020
Plus,912601,week,37,2020
Plus,912384,week,37,2020
Plus,916247,week,37,2020
Plus,916246,week,37,2020
Plus,865642,week,37,2020
Jumbo,901065,seasonal,37,2020
Jumbo,901067,seasonal,37,2020
Jumbo,911412,seasonal,37,2020
Jumbo,,seasonal,37,2020
Jumbo,888490,seasonal,37,2020
Jumbo,907762,regular,37,2020
Jumbo,907776,regular,37,2020
Jumbo,908385,regular,37,2020
Jumbo,,regular,37,2020
Jumbo,912316,regular,37,2020
Jumbo,916300,regular,37,2020
Jumbo,875392,regular,37,2020
Jumbo BE,912642,regular,37,2020
Plus,895933,week,38,2020
Plus,902890,week,38,2020
Plus,910673,week,38,2020
Plus,894987,week,38,2020
Plus,910161,week,38,2020
Plus,910172,week,38,2020
Plus,910162,week,38,2020
Plus,910164,week,38,2020
Plus,910171,week,38,2020
Plus,912613,week,38,2020
Plus,910163,week,38,2020
Plus,910143,week,38,2020
Plus,911660,week,38,2020
Plus,899849,weekend,38,2020
Plus,813325,regular,38,2020
Boni,905369,regular,38,2020
Boni,906920,regular,38,2020
Vomar,916354,week,38,2020
Hoogvliet,813408,regular,38,2020
Vomar,865644,week,38,2020
DRG,887747,week,38,2020
DRG,916994,week,38,2020
Poiesz,882069,week,38,2020
Smeding,843032,week,38,2020
Smeding,909281,week,38,2020
Jumbo,905874,seasonal,38,2020
Jumbo,903993,seasonal,38,2020
Jumbo,914787,seasonal,38,2020
Jumbo,,seasonal,38,2020
Jumbo,888490,seasonal,38,2020
Jumbo,913353,regular,38,2020
Jumbo,887989,regular,38,2020
Jumbo BE,908368,regular,38,2020
Plus,914593,week,39,2020
Plus,893879,week,39,2020
DRG,909464,week,39,2020
Linders,893878,week,39,2020
Linders,807904,week,39,2020
Vomar,917253,week,39,2020
Jumbo,901065,seasonal,39,2020
Jumbo,901067,seasonal,39,2020
Jumbo,911412,seasonal,39,2020
Jumbo,916732,seasonal,39,2020
Jumbo,888490,seasonal,39,2020
Jumbo,904935,regular,39,2020
Jumbo,899777,regular,39,2020
Jumbo BE,,regular,39,2020
Plus,804912,week,40,2020
Plus,262005,week,40,2020
Plus,865642,week,40,2020
Plus,865643,week,40,2020
DRG,902205,week,40,2020
Smeding,843032,week,40,2020
Poiesz,865641,week,40,2020
Boon,813754,weekend,40,2020
Boni,906920,regular,40,2020
Hoogvliet,865642,regular,40,2020
Hoogvliet,865642,regular,40,2020
Vomar,916354,week,40,2020
Jumbo,901065,seasonal,40,2020
Jumbo,901067,seasonal,40,2020
Jumbo,911412,seasonal,40,2020
Jumbo,916732,seasonal,40,2020
Jumbo,888490,seasonal,40,2020
Jumbo,231640,regular,40,2020
Jumbo,913323,regular,40,2020
Jumbo BE,912209,regular,40,2020
Jumbo,917314,regular,40,2020
Jumbo,917312,regular,40,2020
Jumbo BE,911911,regular,40,2020
Plus,893879,week,41,2020
Smeding,843032,week,41,2020
Boni,231643,regular,41,2020
Boni,905369,regular,41,2020
Poiesz,808557,week,41,2020
Poiesz,231643,week,41,2020
Jumbo,912444,regular,41,2020
Jumbo,916732,seasonal,41,2020
Jumbo,914016,seasonal,41,2020
Jumbo,905886,seasonal,41,2020
Jumbo,914787,seasonal,41,2020
Jumbo,907762,seasonal,41,2020
Jumbo,916824,seasonal,41,2020
Jumbo,908385,seasonal,41,2020
Jumbo,907776,seasonal,41,2020
Jumbo BE,912544,regular,41,2020
Jumbo BE,908350,regular,41,2020
Jumbo BE,913081,seasonal,41,2020
Jumbo BE,911828,seasonal,41,2020
Jumbo BE,842940,seasonal,41,2020
Jumbo BE,884946,seasonal,41,2020
Plus,917993,week,42,2020
Plus,900126,week,42,2020
Plus,894986,week,42,2020
Jan Linders,893321,week,42,2020
DRG,909464,week,42,2020
Jumbo,912443,regular,42,2020
Jumbo,916732,seasonal,42,2020
Jumbo,914016,seasonal,42,2020
Jumbo,905886,seasonal,42,2020
Jumbo,907762,seasonal,42,2020
Jumbo,916824,seasonal,42,2020
Jumbo,908385,seasonal,42,2020
Jumbo,907776,seasonal,42,2020
Jumbo,914787,seasonal,42,2020
Jumbo BE,878847,seasonal,42,2020
Jumbo BE,913783,regular,42,2020
Jumbo BE,913784,regular,42,2020
Plus,907841,week,43,2020
Plus,895933,week,43,2020
Plus,804912,week,43,2020
Plus,883982,week,43,2020
Plus,888381,week,43,2020
Plus,902890,weekend,43,2020
Jan Linders,807904,week,43,2020
Jumbo,916732,seasonal,43,2020
Jumbo,914016,seasonal,43,2020
Jumbo,905886,seasonal,43,2020
Jumbo,913113,seasonal,43,2020
Jumbo,899777,regular,43,2020
Jumbo ,915698,regular,43,2020
Jumbo ,909133,regular,43,2020
Jumbo ,915697,regular,43,2020
Jumbo ,912005,regular,43,2020
Jumbo ,917312,regular,43,2020
Jumbo ,900967,regular,43,2020
Jumbo ,915698,regular,43,2020
Jumbo ,907586,regular,43,2020
Jumbo ,914929,regular,43,2020
Jumbo ,914928,regular,43,2020
Jumbo ,917316,regular,43,2020
Jumbo ,907585,regular,43,2020
Jumbo ,914925,regular,43,2020
Jumbo ,900962,regular,43,2020
Jumbo ,909132,regular,43,2020
Jumbo BE,912209,regular,43,2020
Jumbo,907762,seasonal,43,2020
Jumbo,916824,seasonal,43,2020
Jumbo,908385,seasonal,43,2020
Jumbo,907776,seasonal,43,2020
Jumbo BE,907192,regular,43,2020
Jumbo BE,878847,seasonal,43,2020
Jan Linders,893878,week,44,2020
Vomar,916354,week,44,2020
Smeding,908399,week,44,2020
Hoogvliet,893881,regular,44,2020
DRG,909464,week,44,2020
Plus,805721,week,44,2020
Plus,907730,week,44,2020
Plus,915948,weekend,44,2020
Plus,915932,weekend,44,2020
Jumbo BE,878847,seasonal,44,2020
Jumbo BE,912209,regular,44,2020
Jumbo,907762,seasonal,44,2020
Jumbo,916824,seasonal,44,2020
Jumbo,908385,seasonal,44,2020
Jumbo,907776,seasonal,44,2020
Jumbo,916732,seasonal,44,2020
Jumbo,914016,seasonal,44,2020
Jumbo,905886,seasonal,44,2020
Jumbo,913113,seasonal,44,2020
Jumbo,916300,regular,44,2020
Jumbo BE,907192,regular,44,2020
Boni,905369,regular,45,2020
Poiesz,841045,week,45,2020
Vomar,841045,week,45,2020
Plus,894986,week,45,2020
Plus,895255,week,45,2020
Plus,907841,week,45,2020
Jumbo,913113,seasonal,45,2020
Jumbo,903989,seasonal,45,2020
Jumbo,913087,seasonal,45,2020
Jumbo,904935,regular,45,2020
Jumbo,909365,regular,45,2020
Jumbo,913346,regular,45,2020
Jumbo BE,914625,regular,45,2020
Boon,841046,week,46,2020
Hoogvliet,841045,regular,46,2020
Jan Linders,841045,week,46,2020
Dirk,901880,week,46,2020
Vomar,231643,week,46,2020
Boni,905369,regular,46,2020
Plus,910161,week,46,2020
Plus,910164,week,46,2020
Plus,910163,week,46,2020
Plus,910162,week,46,2020
Plus,910172,week,46,2020
Plus,910143,week,46,2020
Plus,912613,week,46,2020
Plus,910171,week,46,2020
Plus,917317,week,46,2020
Plus,917318,week,46,2020
Plus,883982,week,46,2020
Plus,888085,week,46,2020
Jumbo,913113,seasonal,46,2020
Jumbo,903989,seasonal,46,2020
Jumbo,913910,seasonal,46,2020
Jumbo BE,909329,regular,46,2020
Jumbo BE,907805,regular,46,2020
Jumbo BE,908514,regular,46,2020
Jumbo BE,911205,regular,46,2020
Plus,918760,week,47,2020
Plus,907841,week,47,2020
Plus,910779,weekend,47,2020
Jan Linders,919567,week,47,2020
DRG,899778,week,47,2020
DRG,,regular,47,2020
Jumbo,917313,regular,47,2020
Jumbo,913113,seasonal,47,2020
Jumbo,903989,seasonal,47,2020
Jumbo,913910,seasonal,47,2020
Jumbo,875392,regular,47,2020
Jumbo BE,880240,regular,47,2020
Jumbo BE,909132,regular,47,2020
Jumbo BE,900967,regular,47,2020
Jumbo BE,917312,regular,47,2020
Jumbo BE,900962,regular,47,2020
Jumbo BE,915697,regular,47,2020
Jumbo BE,915698,regular,47,2020
Jumbo BE,909133,regular,47,2020
Jumbo BE,914929,regular,47,2020
Jumbo BE,914925,regular,47,2020
Jumbo BE,914928,regular,47,2020
Jumbo BE,917316,regular,47,2020
Jumbo BE,915698,regular,47,2020
Jumbo BE,912005,regular,47,2020
Jumbo BE,907585,regular,47,2020
Jumbo BE,900975,regular,47,2020
Smeding,,week,48,2020
Vomar,916354,week,48,2020
Deen,841050,week,48,2020
Plus,915750,week,48,2020
Plus,907361,week,48,2020
Plus,911343,week,48,2020
Plus,915132,week,48,2020
Plus,919573,week,48,2020
Plus,841046,weekend,48,2020
Poiesz,231643,week,48,2020
Jumbo ,917312,regular,48,2020
Jumbo ,909133,regular,48,2020
Jumbo ,917316,regular,48,2020
Jumbo ,909132,regular,48,2020
Jumbo ,914925,regular,48,2020
Jumbo ,900962,regular,48,2020
Jumbo ,900967,regular,48,2020
Jumbo,900975,regular,48,2020
Jumbo ,907586,regular,48,2020
Jumbo ,907585,regular,48,2020
Jumbo ,914928,regular,48,2020
Jumbo ,914929,regular,48,2020
Jumbo ,915698,regular,48,2020
Jumbo ,915697,regular,48,2020
Jumbo ,917315,regular,48,2020
Jumbo ,819583,regular,48,2020
Jumbo ,819583,regular,48,2020
Jumbo,913113,seasonal,48,2020
Jumbo,903989,seasonal,48,2020
Jumbo,913910,seasonal,48,2020
Poiesz,882071,week,49,2020
Poiesz,882069,week,49,2020
Jan Linders,893878,week,49,2020
DRG,909464,week,49,2020
Plus,888085,week,49,2020
Plus,919152,week,49,2020
Plus,895933,week,49,2020
Plus,894987,week,49,2020
Plus,893879,regular,49,2020
Jumbo BE,894007,regular,49,2020
Jumbo ,865641,regular,49,2020
Jumbo,917628,seasonal,49,2020
Jumbo,894375,seasonal,49,2020
Jumbo,913089,seasonal,49,2020
Jumbo,894991,regular,49,2020
Jumbo,894991,regular,49,2020
Jumbo,885901,seasonal,49,2020
Jumbo,885901,seasonal,49,2020
Jumbo,884946,seasonal,49,2020
Jumbo,884946,seasonal,49,2020
Jumbo,863606,seasonal,49,2020
Jumbo,898071,seasonal,49,2020
Jumbo,911828,seasonal,49,2020
Jumbo,912813,regular,49,2020
Jumbo,912813,regular,49,2020
Jumbo ,884935,regular,49,2020
Hoogvliet,893881,regular,49,2020
DRG,874991,week,50,2020
Poiesz,820711,week,50,2020
Boni,817705,regular,50,2020
Plus,802205,week,50,2020
Plus,804912,week,50,2020
Plus,888292,weekend,50,2020
Plus,889005,weekend,50,2020
Jumbo Be,808481,regular,50,2020
Jumbo,885901,seasonal,50,2020
Jumbo,885901,seasonal,50,2020
Jumbo,884946,seasonal,50,2020
Jumbo,884946,seasonal,50,2020
Jumbo,863606,seasonal,50,2020
Jumbo,898071,seasonal,50,2020
Jumbo,911828,seasonal,50,2020
Jumbo,917628,seasonal,50,2020
Jumbo,894375,seasonal,50,2020
Jumbo,913089,seasonal,50,2020
Jumbo,916300,seasonal,50,2020
Jumbo,243508,seasonal,50,2020
Boni,231643,regular,51,2020
DRG,915888,week,51,2020
Jumbo,885901,seasonal,51,2020
Jumbo,885901,seasonal,51,2020
Jumbo,884946,seasonal,51,2020
Jumbo,884946,seasonal,51,2020
Jumbo,863606,seasonal,51,2020
Jumbo,898071,seasonal,51,2020
Jumbo,911828,seasonal,51,2020
Jumbo BE,915391,regular,51,2020
Jumbo BE,915392,regular,51,2020
Jumbo BE,915390,regular,51,2020
Jumbo BE,880419,regular,51,2020
Jumbo BE,835349,regular,51,2020
Jumbo BE,233511,regular,51,2020
Jumbo BE,877261,regular,51,2020
Jumbo BE,880417,regular,51,2020
Jumbo,917628,seasonal,51,2020
Jumbo,894375,seasonal,51,2020
Jumbo,913089,seasonal,51,2020
Jumbo,243508,seasonal,51,2020
Jumbo ,920526,regular,51,2020
Plus,802205,week,52,2020
Plus,888381,week,52,2020
Plus,888292,week,52,2020
Plus,888295,week,52,2020
Plus,889005,week,52,2020
Plus,907841,week,52,2020
Boni,905369,week,52,2020
Vomar,920580,week,52,2020
Jan Linders,894119,week,52,2020
Jan Linders,873889,week,52,2020
Jumbo,885901,seasonal,52,2020
Jumbo,885901,seasonal,52,2020
Jumbo,884946,seasonal,52,2020
Jumbo,884946,seasonal,52,2020
Jumbo,863606,seasonal,52,2020
Jumbo,898071,seasonal,52,2020
Jumbo,911828,seasonal,52,2020
Jumbo,913113,seasonal,52,2020
Jumbo,894375,seasonal,52,2020
Jumbo,913089,seasonal,52,2020
Jumbo,243508,seasonal,52,2020
Jumbo,915624,regular,52,2020
Plus,246874,regular,53,2020
Plus,874991,regular,53,2020
Plus,919152,regular,53,2020
Boni,841044,regular,53,2020
Jan Linders,893878,week,53,2020
Poiesz,901267,week,53,2020
Vomar,231643,week,53,2020
Jumbo,885901,seasonal,53,2020
Jumbo,885901,seasonal,53,2020
Jumbo,884946,seasonal,53,2020
Jumbo,884946,seasonal,53,2020
Jumbo,863606,seasonal,53,2020
Jumbo,898071,seasonal,53,2020
Jumbo,911828,seasonal,53,2020
Jumbo,913089,seasonal,53,2020
Jumbo,246874,seasonal,53,2020
Jumbo,243508,seasonal,53,2020
Jumbo BE,200686,regular,53,2020
Vomar,920580,week,1,2021
Jumbo BE,909081,regular,1,2021
Jumbo BE,917699,regular,1,2021
Jumbo BE,918759,regular,1,2021
Jumbo,914928,regular,1,2021
Jumbo,900967,regular,1,2021
Jumbo,914929,regular,1,2021
Jumbo,909131,regular,1,2021
Jumbo,909132,regular,1,2021
Jumbo,900962,regular,1,2021
Jumbo,907586,regular,1,2021
Jumbo,917316,regular,1,2021
Jumbo,909133,regular,1,2021
Jumbo,914925,regular,1,2021
Jumbo,917315,regular,1,2021
Jumbo,907585,regular,1,2021
Jumbo,920691,regular,1,2021
Jumbo,912006,regular,1,2021
Jumbo,920692,regular,1,2021
Jumbo,907762,seasonal,1,2021
Jumbo,916824,seasonal,1,2021
Jumbo,908385,seasonal,1,2021
Jumbo,907776,seasonal,1,2021
JUMBO BE,907805,seasonal,1,2021
JUMBO BE,909329,seasonal,1,2021
JUMBO BE,919909,seasonal,1,2021
Jumbo,246874,regular,1,2021
Jumbo,894382,seasonal,1,2021
Jumbo,918879,seasonal,1,2021
Jumbo,891648,regular,1,2021
Jumbo,904935,seasonal,1,2021
Jumbo,887989,seasonal,1,2021
Jumbo ,874991,regular,1,2021
Jumbo ,916300,regular,1,2021
Jumbo ,885901,seasonal,1,2021
Jumbo,842940,seasonal,1,2021
Jumbo ,884946,seasonal,1,2021
Jumbo ,884946,seasonal,1,2021
Jumbo ,897781/920394,seasonal,1,2021
Jumbo,911828,seasonal,1,2021
Jumbo,898071,seasonal,1,2021
Poiesz,882069,week,2,2021
Poiesz,882071,week,2,2021
Jan Linders,808720,week,2,2021
DRG,874991,week,2,2021
Plus,888085,week,2,2021
Plus,808719,week,2,2021
Plus,912805,week,2,2021
Plus,895255,week,2,2021
Plus,895933,weekend,2,2021
Boni,231643,regular,2,2021
Jumbo,907762,seasonal,2,2021
Jumbo,916824,seasonal,2,2021
Jumbo,908385,seasonal,2,2021
2021!,907776,seasonal,2,2021
JUMBO BE,907805,seasonal,2,2021
JUMBO BE,909329,seasonal,2,2021
JUMBO BE,918759,regular,2,2021
JUMBO BE,917699,regular,2,2021
JUMBO BE,919909,seasonal,2,2021
Jumbo,904935,seasonal,2,2021
Jumbo,887989,seasonal,2,2021
Jumbo,894382,seasonal,2,2021
Jumbo,918879,seasonal,2,2021
Jumbo ,874991,regular,2,2021
Jumbo ,916300,regular,2,2021
Jumbo ,885901,seasonal,2,2021
Jumbo,842940,seasonal,2,2021
Jumbo ,884946,seasonal,2,2021
Jumbo ,884946,seasonal,2,2021
Jumbo ,897781,seasonal,2,2021
Jumbo,911828,seasonal,2,2021
Jumbo,898071,seasonal,2,2021
Poiesz,808720,week,3,2021
Smeding,808481,week,3,2021
Jan Linders,893878,week,3,2021
Vomar,808720,week,3,2021
Boni,905369,regular,3,2021
Plus,874991,week,3,2021
Plus,915755,week,3,2021
Plus,907361,week,3,2021
Plus,910355,week,3,2021
Plus,915133,week,3,2021
Plus,919573,week,3,2021
Plus,910166,week,3,2021
Plus,910168,week,3,2021
Plus,910165,week,3,2021
Plus,910167,week,3,2021
Plus,910170,week,3,2021
Plus,910169,week,3,2021
Hoogvliet,893881,regular,3,2021
JUMBO BE,907805,seasonal,3,2021
JUMBO BE,909329,seasonal,3,2021
JUMBO BE ,808481,regular,3,2021
Jumbo,894382,seasonal,3,2021
Jumbo,918879,seasonal,3,2021
Jumbo,887989,seasonal,3,2021
Jumbo,907762,seasonal,3,2021
Jumbo,916824,seasonal,3,2021
Jumbo,908385,seasonal,3,2021
Jumbo,907776,seasonal,3,2021
JUMBO BE,919909,seasonal,3,2021
Jumbo ,885901,seasonal,3,2021
Jumbo,842940,seasonal,3,2021
Jumbo ,884946,seasonal,3,2021
Jumbo ,884946,seasonal,3,2021
Jumbo ,897781,seasonal,3,2021
Jumbo,911828,seasonal,3,2021
Jumbo,898071,seasonal,3,2021
Jumbo,904935,seasonal,3,2021
Jumbo ,819583,regular,3,2021
Jumbo,895922,regular,3,2021
Jumbo ,842236,regular,3,2021
Jumnbo,882146,regular,3,2021
Jumbo,875392,regular,3,2021
Jumbo,875671,regular,3,2021
Plus,883243,week,4,2021
Plus,886770,week,4,2021
Plus,888295,week,4,2021
Plus,889005,week,4,2021
Plus,920621,week,4,2021
Poiesz,820428,week,4,2021
Poiesz,901635,week,4,2021
Poiesz,900947,week,4,2021
Poiesz,881700,week,4,2021
Poiesz,231643,week,4,2021
Vomar,916354,week,4,2021
Hoogvliet,808719,regular,4,2021
Hoogvliet,893881,regular,4,2021
Boon,808484,week,4,2021
JUMBO BE,909778,regular,4,2021
JUMBO BE,919909,seasonal,4,2021
JUMBO BE,907805,seasonal,4,2021
JUMBO BE,909329,seasonal,4,2021
Jumbo,894382,seasonal,4,2021
Jumbo,918879,seasonal,4,2021
Jumbo,907762,seasonal,4,2021
Jumbo,916824,seasonal,4,2021
Jumbo,908385,seasonal,4,2021
Jumbo,907776,seasonal,4,2021
Jumbo ,885901,seasonal,4,2021
Jumbo,842940,seasonal,4,2021
Jumbo ,884946,seasonal,4,2021
Jumbo ,884946,seasonal,4,2021
Jumbo ,897781,seasonal,4,2021
Jumbo,911828,seasonal,4,2021
Jumbo,898071,seasonal,4,2021
Jumbo,904935,seasonal,4,2021
Jumbo,887989,seasonal,4,2021
Jumnbo,882146,regular,4,2021
Jumbo,875392,regular,4,2021
Jumbo,875671,regular,4,2021
Jumbo ,819583,regular,4,2021
Jumbo,895922,regular,4,2021
Jumbo ,842236,regular,4,2021
Plus,895255,week,5,2021
Plus,894987,week,5,2021
Plus,910161,week,5,2021
Plus,910172,week,5,2021
Plus,910162,week,5,2021
Plus,910164,week,5,2021
Plus,917318,week,5,2021
Plus,910171,week,5,2021
Plus,912613,week,5,2021
Plus,917317,week,5,2021
Plus,910163,week,5,2021
Plus,912618,week,5,2021
Plus,910143,week,5,2021
Plus,895933,week,5,2021
Plus,913408,weekend,5,2021
JUMBO BE,911205,regular,5,2021
JUMBO BE,907176,regular,5,2021
Jumbo ,894314,seasonal,5,2021
Jumbo ,914016,seasonal,5,2021
Jumbo ,920527,seasonal,5,2021
Jumbo ,885836,seasonal,5,2021
Jumbo ,922401,seasonal,5,2021
Jumbo ,920526,seasonal,5,2021
Jumbo ,912813,seasonal,5,2021
Jumbo ,882146,regular,5,2021
Jumbo ,874991,regular,5,2021
Boni,905369,regular,6,2021
Boni,893552,regular,6,2021
Poiesz,922543,week,6,2021
Plus,883853,week,6,2021
Plus,922395,week,6,2021
Plus,912601,week,6,2021
Plus,893879,week,6,2021
Plus,921720,weekend,6,2021
JUMBO BE,907176,regular,6,2021
Jumbo ,894314,seasonal,6,2021
Jumbo ,914016,seasonal,6,2021
Jumbo ,920527,seasonal,6,2021
Jumbo ,885836,seasonal,6,2021
Jumbo ,922403,seasonal,6,2021
Jumbo ,920526,seasonal,6,2021
Jumbo ,912813,seasonal,6,2021
Jumbo ,882146,regular,6,2021
Jumbo ,874991,regular,6,2021
Jumbo ,909133,regular,6,2021
Jumbo ,912006,regular,6,2021
Jumbo ,909131,regular,6,2021
Jumbo ,900967,regular,6,2021
Jumbo ,917315,regular,6,2021
Jumbo ,907586,regular,6,2021
Jumbo ,914929,regular,6,2021
Jumbo ,914928,regular,6,2021
Jumbo ,917316,regular,6,2021
Jumbo ,907585,regular,6,2021
Jumbo ,914925,regular,6,2021
Jumbo ,900962,regular,6,2021
Jumbo ,920692,regular,6,2021
Jumbo ,920691,regular,6,2021
Jumbo ,909132,regular,6,2021
Smeding,808481,week,7,2021
Jan Linders,808720,week,7,2021
DRG,874991,week,7,2021
Vomar,920580,week,7,2021
Poiesz,874991,week,7,2021
Poiesz,808720,week,7,2021
Plus,888081,week,7,2021
Plus,874991,week,7,2021
Plus,8088719,weekend,7,2021
Jumbo ,894314,seasonal,7,2021
Jumbo ,914016,seasonal,7,2021
Jumbo ,920527,seasonal,7,2021
Jumbo ,885836,seasonal,7,2021
Jumbo ,922403,seasonal,7,2021
Jumbo ,920526,seasonal,7,2021
Jumbo ,912813,seasonal,7,2021
Jumbo ,884935,regular,7,2021
Jumbo ,817738,regular,7,2021
DRG,874991,week,8,2021
Vomar,808720,week,8,2021
Plus,921720,week,8,2021
Plus,916721,week,8,2021
Jumbo ,894314,seasonal,8,2021
Jumbo ,914016,seasonal,8,2021
Jumbo ,920527,seasonal,8,2021
Jumbo ,885836,seasonal,8,2021
Jumbo ,922403,seasonal,8,2021
Jumbo ,920526,seasonal,8,2021
Jumbo ,912813,seasonal,8,2021
Jumbo ,884935,regular,8,2021
Jumbo ,817738,regular,8,2021
Poiesz,922543,week,9,2021
Poiesz,903100,week,9,2021
Boni,893552,regular,9,2021
Plus,895933,week,9,2021
Plus,918760,week,9,2021
Plus,915750,week,9,2021
Plus,915948,week,9,2021
Plus,921720,week,9,2021
Jumbo ,907762,regular,9,2021
Jumbo ,907776,regular,9,2021
Jumbo ,908385,regular,9,2021
Jumbo ,894121,regular,9,2021
Jumbo ,920527,regular,9,2021
Jumbo ,894382,regular,9,2021
Jumbo ,819583,regular,9,2021
Jumbo ,819583,regular,9,2021
Smeding,808481,regular,10,2021
Hoogvliet,808719,regular,10,2021
Poiesz,898066,regular,10,2021
Poiesz,900947,week,10,2021
Poiesz,902139,regular,10,2021
Poiesz,874991,regular,10,2021
Plus,913408,regular,10,2021
Plus,894987,regular,10,2021
Jumbo ,907762,regular,10,2021
Jumbo ,907776,regular,10,2021
Jumbo ,908385,regular,10,2021
Jumbo ,894121,regular,10,2021
Jumbo ,920527,regular,10,2021
Jumbo ,894382,regular,10,2021
Jumbo ,842236,regular,10,2021
Jumbo ,842940,regular,10,2021
Poiesz,808720,regular,11,2021
Poiesz,893849,regular,11,2021
Poiesz,882314,regular,11,2021
Plus,886770,weekend,11,2021
Jumbo ,907762,regular,11,2021
Jumbo ,907776,regular,11,2021
Jumbo ,908385,regular,11,2021
Jumbo ,894121,regular,11,2021
Jumbo ,920527,regular,11,2021
Jumbo ,894382,regular,11,2021
Jumbo,817738,regular,11,2021
Jumbo ,922540,regular,11,2021
Poiesz,917964,week,12,2021
Plus,910164,week,12,2021
Plus,910143,week,12,2021
Plus,921720,weekend,12,2021
Plus,912384,week,12,2021
Boni,872928,regular,12,2021
Jumbo ,900970,regular,12,2021
Jumbo ,900968,regular,12,2021
Jumbo ,924360,regular,12,2021
Jumbo ,909131,regular,12,2021
Jumbo ,900967,regular,12,2021
Jumbo ,900964,regular,12,2021
Jumbo ,907586,regular,12,2021
Jumbo ,914929,regular,12,2021
Jumbo ,914928,regular,12,2021
Jumbo ,924362,regular,12,2021
Jumbo ,924361,regular,12,2021
Jumbo ,900962,regular,12,2021
Jumbo ,920691,regular,12,2021
Jumbo ,903777,regular,12,2021
Jumbo ,909132,regular,12,2021
Jumbo ,876271,seasonal,12,2021
Jumbo ,894378,seasonal,12,2021
Jumbo ,914016,seasonal,12,2021
Jumbo ,894331,seasonal,12,2021
Jumbo ,911815,seasonal,12,2021
Jumbo ,907762,seasonal,12,2021
Jumbo ,907776,seasonal,12,2021
Jumbo ,908385,seasonal,12,2021
Jumbo ,885901/842940,seasonal,12,2021
Jumbo ,884946,seasonal,12,2021
Jumbo ,897781,seasonal,12,2021
Jumbo ,898071,seasonal,12,2021
Jumbo ,nieuw artikelnummer voor aangevraagd,regular,12,2021
Jumbo ,911368,regular,12,2021
Jumbo ,911368,regular,12,2021
Poiesz,898352,week,13,2021
Poiesz,917964,week,13,2021
Poiesz,900947,week,13,2021
Jan Linders,808720,week,13,2021
Plus,895933,week,13,2021
Plus,911004,week,13,2021
Jumbo ,876271,seasonal,13,2021
Jumbo ,894378,seasonal,13,2021
Jumbo ,914016,seasonal,13,2021
Jumbo ,894331,seasonal,13,2021
Jumbo ,911815,seasonal,13,2021
Jumbo ,885901/842940,seasonal,13,2021
Jumbo ,884946,seasonal,13,2021
Jumbo ,897781,seasonal,13,2021
Jumbo ,898071,seasonal,13,2021
Jumbo ,876187,regular,13,2021
Poiesz,820428,week,14,2021
Poiesz,883718,week,14,2021
Plus,921720,week,14,2021
Plus,898367,week,14,2021
Jumbo ,876271,seasonal,14,2021
Jumbo ,894378,seasonal,14,2021
Jumbo ,914016,seasonal,14,2021
Jumbo ,894331,seasonal,14,2021
Jumbo ,911815,seasonal,14,2021
Jumbo ,885901/842940,seasonal,14,2021
Jumbo ,884946,seasonal,14,2021
Jumbo ,897781,seasonal,14,2021
Jumbo ,898071,seasonal,14,2021
Jumbo ,912813,regular,14,2021
Jumbo ,912813,regular,14,2021
Jumbo ,,regular,14,2021
DRG,899624,week,15,2021
Poiesz,808720,week,15,2021
Plus,886770,weekend,15,2021
Plus,907361,week,15,2021
Plus,915132,week,15,2021
Plus,910355,week,15,2021
Plus,915755,week,15,2021
Plus,924239,week,15,2021
Jumbo ,876271,seasonal,15,2021
Jumbo ,894378,seasonal,15,2021
Jumbo ,914016,seasonal,15,2021
Jumbo ,894331,seasonal,15,2021
Jumbo ,886710,seasonal,15,2021
Jumbo ,885901/842940,seasonal,15,2021
Jumbo ,884946,seasonal,15,2021
Jumbo ,897781,seasonal,15,2021
Jumbo ,898071,seasonal,15,2021
Jumbo,895922,regular,15,2021
Plus,894987,week,16,2021
Plus,888083,week,16,2021
Plus,901172,week,16,2021
Plus,,regular,16,2021
Jumbo ,914929,regular,16,2021
Jumbo ,907586,regular,16,2021
Jumbo ,924362,regular,16,2021
Jumbo ,924360,regular,16,2021
Jumbo ,924361,regular,16,2021
Jumbo ,914927,regular,16,2021
Jumbo ,900964,regular,16,2021
Jumbo ,900967,regular,16,2021
Jumbo ,920691,regular,16,2021
Jumbo ,903777,regular,16,2021
Jumbo ,900968,regular,16,2021
Jumbo ,909131,regular,16,2021
Jumbo ,909132,regular,16,2021
Jumbo ,900969,regular,16,2021
Jumbo ,915697,regular,16,2021
Jumbo ,894378,seasonal,16,2021
Jumbo ,913113,seasonal,16,2021
Jumbo ,912445,seasonal,16,2021
Jumbo ,882641,seasonal,16,2021
BE,885396,regular,16,2021
Jumbo,874991,regular,16,2021
Jumbo,874991,regular,16,2021
DRG,899624,week,17,2021
Smeding,915109,week,17,2021
Plus,893548,week,17,2021
Jumbo ,914016,regular,17,2021
Jumbo ,894378,seasonal,17,2021
Jumbo ,913113,seasonal,17,2021
Jumbo ,912445,seasonal,17,2021
Jumbo ,882641,seasonal,17,2021
Jumbo ,911369,regular,17,2021
Jumbo ,913408,regular,17,2021
